deny,p_irat,black,hse_inc,loan_val,ccred,mcred,pubrec,denpmi,selfemp,single,hischl,probunmp,condo,ltv_med,ltv_high
0,.34,0,.25999999,.78527606,2,1,0,0,0,0,1,2,0,0,0
0,.317,0,.222,.60799998,3,1,0,0,0,0,1,3.2,0,0,0
0,.36000001,0,.36000001,.59183675,1,1,0,0,0,0,1,3.2,0,0,0
0,.30230001,0,.26339999,.76190478,5,2,0,0,0,0,1,3.0999999,0,0,0
0,.366,0,.26100001,.77720207,5,1,0,0,0,0,1,5.3000002,0,0,0
0,.18000001,0,.16,.31481481,1,2,0,0,0,0,1,5.3000002,0,0,0
0,.2474,0,.22780001,.79735684,1,2,0,0,0,1,1,3.9000001,0,0,0
0,.37,0,.28,.68421054,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.18000001,0,.17,.6918239,1,2,0,0,0,1,1,3.2,0,0,0
0,.30000001,0,.30000001,.79577464,1,2,0,0,0,1,1,3.9000001,0,0,0
0,.22,0,.22,.61744964,2,2,0,0,0,0,0,4.3000002,0,0,0
0,.222,0,.207,.75,1,2,0,0,0,1,1,1.8,1,0,0
0,.37,0,.23999999,.59649122,1,1,1,0,1,1,1,3.2,0,0,0
0,.25999999,0,.25999999,.78625953,1,2,0,0,0,1,1,4.3000002,1,0,0
0,.347,0,.20200001,.69999999,1,2,0,0,0,0,1,4.3000002,0,0,0
0,.098999999,0,.058000002,.65156794,2,1,0,0,0,1,1,3.2,0,0,0
1,.48400003,0,.472,1,5,2,1,0,1,0,1,3.2,1,0,1
0,1.28,0,.73000002,.70754719,1,1,0,0,1,0,1,4.3000002,0,0,0
0,.54000002,0,.54000002,.75,4,2,0,0,0,1,1,3.2,0,0,0
0,.35799998,0,.31600001,.6875,1,2,0,0,0,0,1,3.2,0,0,0
0,.39049998,0,.36520001,.90212768,1,1,0,0,0,0,1,1.8,1,1,0
0,.43000001,0,.11,.53741497,1,1,0,0,0,0,1,3.2,0,0,0
0,.25299999,0,.168,.66451615,6,1,0,0,0,1,1,3.2,1,0,0
0,.40000001,0,.22,.94400001,6,2,0,0,0,1,1,3.0999999,0,1,0
0,.38999999,0,.28,.69841272,1,2,0,0,1,0,1,4.3000002,1,0,0
0,.37,0,.30000001,.625,1,2,0,0,0,1,1,3.5999999,1,0,0
0,.31999999,0,.23999999,.74324322,3,1,0,0,0,0,1,3.0999999,0,0,0
0,.36000001,0,.33000001,.77777779,2,2,0,0,0,1,1,3.2,1,0,0
1,.43000001,0,.34,.75151515,6,3,0,0,0,1,1,3.2,1,0,0
0,.31999999,0,.14,.54666668,1,1,0,0,0,0,1,1.8,1,0,0
0,.41999999,0,.19600001,.74054056,1,1,0,0,0,0,1,3.2,1,0,0
0,.25,0,.145,.68181819,1,1,0,0,0,1,1,1.8,1,0,0
0,.5,0,.31999999,1,1,2,0,0,0,1,1,3.9000001,1,0,1
0,.19,0,.12,.41176471,1,2,0,0,0,0,1,3.9000001,0,0,0
0,.36000001,0,.14,.64035088,1,1,0,0,0,0,1,3.5999999,1,0,0
0,.36000001,0,.31,.78125,1,2,0,0,0,1,1,4.3000002,1,0,0
0,.20999999,0,.090000004,.74666667,1,2,0,0,0,1,1,10.6,1,0,0
0,.29799998,0,.259,.17857143,1,2,0,0,0,0,1,3.2,0,0,0
0,.35699999,0,.29899999,.92156863,1,1,0,0,0,1,1,3.0999999,0,1,0
0,.27000001,0,.23,.75454545,3,1,1,0,0,1,1,3.2,1,0,0
0,.33400002,0,.26899999,.89047617,1,2,0,0,0,1,1,1.8,0,1,0
0,.28,0,.28,.60000002,1,1,0,0,1,0,1,3.2,0,0,0
0,.38,0,.14,.77746481,2,2,0,0,0,0,1,4.3000002,0,0,0
0,.3423,0,.31400001,.86124402,1,2,0,0,0,0,0,10.6,0,1,0
0,.324,0,.30000001,.74626863,1,1,0,0,0,0,1,4.3000002,0,0,0
0,.38999999,0,.2,.85897434,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.34,0,.31,.77464789,2,1,0,0,0,1,1,2,0,0,0
0,.34,0,.25999999,.87857145,6,2,0,0,0,0,1,3.2,0,1,0
0,.34999999,0,.28,.76551723,1,2,0,0,0,1,1,3.2,0,0,0
0,.34999999,0,.25,.90434784,2,2,0,0,0,1,1,3.9000001,0,1,0
0,.23999999,0,.23999999,.69259262,1,2,0,0,1,0,1,3.2,0,0,0
1,.34999999,0,.25999999,1.1271186,1,2,0,0,0,0,1,3.2,0,0,1
0,.31,0,.25999999,.73913044,6,2,0,0,0,0,1,3.0999999,0,0,0
1,.41,0,.33000001,.69459462,1,2,0,0,0,0,1,1.8,0,0,0
0,.34,0,.30000001,.92253524,1,2,0,0,0,0,1,3.9000001,0,1,0
0,.375,0,.27599999,.77987421,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.37,0,.33000001,.74452555,1,2,0,0,0,1,1,2,0,0,0
0,.22499999,0,.20999999,.85714287,2,1,0,0,0,0,1,3.9000001,1,1,0
0,.34,0,.28999999,.83200002,3,2,0,0,0,1,1,3.5999999,1,1,0
0,.35699999,0,.2,.80000001,5,2,0,0,0,1,1,3.0999999,1,1,0
0,.31,0,.20999999,.95327103,1,2,0,0,0,1,1,1.8,1,0,1
0,.22,0,.20999999,.65317917,1,2,0,0,0,0,1,3.2,0,0,0
0,.184,0,.16600001,.57647061,6,2,0,0,0,0,1,3.2,1,0,0
0,.34999999,0,.30000001,.80000001,1,2,0,0,0,1,1,3.2,0,1,0
0,.44999999,0,.44999999,.50370371,1,2,0,0,0,1,1,3.5999999,1,0,0
0,.38999999,0,.27000001,.83333331,1,1,0,0,0,1,1,2,0,1,0
0,.1,0,.02,.80000001,1,1,0,0,1,0,1,3.2,0,1,0
0,.38999999,0,.28,.91358024,1,2,0,0,0,1,1,3.0999999,0,1,0
0,.30000001,0,.28999999,.72000003,1,2,0,0,0,1,1,3.2,1,0,0
0,.31999999,0,.27000001,.78888887,1,2,0,0,0,0,1,3.2,1,0,0
0,.41999999,0,.14,.79844964,1,2,0,0,0,1,1,3.5999999,0,0,0
0,.31600001,0,.28400001,.80152673,1,2,0,0,0,0,1,1.8,0,1,0
0,.34999999,0,.30000001,.44635195,1,1,0,0,1,0,1,3.2,0,0,0
0,.18000001,0,.18000001,.74509805,1,2,0,0,0,0,1,1.8,0,0,0
0,.32049999,0,.317,.56521738,1,2,0,0,1,1,1,3.2,1,0,0
1,.75,0,.28999999,.44871795,1,2,0,0,0,1,1,8.8999996,0,0,0
0,.25999999,0,.25,.9951846,2,2,0,0,0,1,1,1.8,1,0,1
1,.23999999,0,.25999999,.49597856,3,1,0,0,0,0,1,3.5999999,0,0,0
0,.069899999,0,.069899999,.48076922,5,2,0,0,1,1,1,3.2,0,0,0
0,.20999999,0,.20999999,.63829786,1,1,0,0,0,1,1,3.2,0,0,0
0,.34,0,.23999999,.90131581,5,2,0,0,0,1,1,3.5999999,0,1,0
0,.23899999,0,.21799999,.1627907,5,2,0,0,0,0,1,3.2,0,0,0
0,.38,0,.12,.78888887,4,3,0,0,0,1,1,3.2,1,0,0
0,.34,0,.31999999,.64367819,5,3,0,0,0,1,1,3.2,0,0,0
0,.27000001,0,.20999999,.83193278,1,2,0,0,0,1,1,2,1,1,0
0,.38999999,0,.33000001,.7241379,2,1,0,0,0,0,1,3.2,0,0,0
0,.38,0,.28,.80000001,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.28999999,0,.20999999,.78350514,1,1,0,0,1,0,1,3.2,0,0,0
0,.20999999,0,.18000001,.7037037,1,2,0,0,1,0,1,10.6,0,0,0
1,3,0,3,.5714286,1,3,0,0,1,0,0,10.6,0,0,0
0,.37,0,.25999999,.6769231,2,2,0,0,0,1,1,5.3000002,1,0,0
0,.34,0,.27000001,1.9083333,1,2,0,0,0,1,1,3.0999999,1,0,1
0,.41,0,.31999999,.73362446,2,2,0,0,0,0,1,3.2,0,0,0
0,.37,0,.36000001,.75616437,1,2,0,0,0,1,1,3.2,0,0,0
0,.28999999,0,.25999999,.69999999,2,1,0,0,1,0,1,10.6,0,0,0
0,.34999999,0,.27000001,1,1,2,0,0,0,1,1,3.2,1,0,1
0,.3378,0,.22600001,.80000001,1,2,0,0,0,1,1,3.2,0,1,0
0,.31670001,0,.20889999,.72164947,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.28299999,0,.28299999,.5959596,4,2,0,0,0,1,1,3.9000001,1,0,0
0,.23999999,0,.12,.46562499,1,2,0,0,0,0,1,3.2,1,0,0
0,.34,0,.28,.79230767,2,2,0,0,0,1,1,3.2,0,0,0
0,.38,0,.33000001,.64999998,2,1,1,0,0,0,1,2,0,0,0
0,.11,0,.090000004,.28089887,1,2,0,0,0,0,1,1.8,1,0,0
0,.36000001,0,.25,.64516127,5,1,0,0,1,0,1,10.6,0,0,0
0,.40000001,0,.23999999,1,1,1,0,0,0,1,1,2,1,0,1
0,.31,0,.23999999,.60941827,2,1,0,0,0,0,1,3.5999999,0,0,0
0,.266,0,.26100001,.41152263,1,1,0,0,0,0,1,2,0,0,0
0,.333,0,.26800001,.77499998,1,2,0,0,0,0,1,5.3000002,0,0,0
0,.33000001,0,.061999999,.7986111,6,2,1,0,0,0,1,3.2,0,0,0
0,.2403,0,.235,.25641027,1,2,0,0,0,1,1,1.8,1,0,0
0,.28,0,.23,.91719747,1,2,0,0,0,0,1,3.2,1,1,0
0,.23,0,.23,.7368421,1,2,0,0,0,1,1,3.0999999,1,0,0
1,.1927,0,.18823999,.69090909,2,1,0,0,0,0,1,3.2,0,0,0
0,.31,0,.30000001,.74358976,1,2,0,0,0,1,1,3.5999999,0,0,0
0,.22,0,.2,.77702701,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.29960001,0,.2764,.42962962,1,2,0,0,0,1,1,4.3000002,1,0,0
0,.25799999,0,.252,.75,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.47,0,.36000001,.71428573,5,1,0,0,0,0,1,3.5999999,0,0,0
0,.2476,0,.2045,.89908254,2,2,0,0,0,0,1,3.5999999,0,1,0
0,.28,0,.25,.67118645,2,1,0,0,0,0,1,3.2,0,0,0
0,.34,0,.31,.63694268,1,2,0,0,0,0,1,2,0,0,0
0,.17399999,0,.17,.42988506,2,2,0,0,0,1,1,3.2,0,0,0
0,.31999999,0,.31999999,.60000002,1,2,0,0,0,1,1,3.2,0,0,0
0,.38,0,.34,.48780489,1,2,0,0,1,0,0,10.6,0,0,0
1,.36000001,0,.27000001,.88541669,2,2,0,0,0,0,1,4.3000002,1,1,0
0,.23999999,0,.23,.79844964,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.34999999,0,.31,.72000003,1,2,0,0,0,1,1,1.8,0,0,0
0,.19,0,.18000001,.74374998,1,2,0,0,0,1,1,3.0999999,0,0,0
1,.31999999,0,.25999999,.79444444,2,1,0,0,1,1,1,1.8,1,0,0
0,.38,0,.36000001,1.0315789,1,1,0,0,0,0,1,3.2,0,0,1
0,.23,0,.20999999,.64615387,1,2,0,0,0,1,1,3.0999999,1,0,0
0,.33200002,0,.294,.89999998,6,2,0,0,0,0,1,1.8,0,1,0
0,.36000001,0,.28,.79870129,6,2,0,0,0,0,1,3.9000001,0,0,0
0,.405,0,.27599999,.79356569,1,1,0,0,0,1,1,3.0999999,0,0,0
0,.33000001,0,.31999999,.89999998,1,2,0,0,0,0,1,10.6,0,1,0
0,.37,0,.23,.78571427,3,1,0,0,0,0,1,3.0999999,0,0,0
0,.40000001,0,.12,.57894737,6,2,0,0,0,1,1,3.0999999,1,0,0
0,.2527,0,.25059998,.66666669,1,2,0,0,0,1,1,3.5999999,1,0,0
0,.39360002,0,.25749999,.79874212,1,2,1,0,0,0,1,3.2,0,0,0
0,.28999999,0,.20999999,.7977528,1,2,0,0,0,1,1,5.3000002,0,0,0
1,.36000001,0,.23999999,1,1,2,0,0,0,1,1,3.2,0,0,1
1,.31400001,0,.22850001,.75396824,1,2,0,1,0,0,1,10.6,0,0,0
0,.31999999,0,.23,.79746836,5,2,0,0,0,1,1,4.3000002,0,0,0
0,.25999999,0,.20999999,.70588237,2,2,0,0,0,0,1,3.2,0,0,0
0,.12100001,0,.074000001,.76712328,1,1,0,0,1,1,1,1.8,1,0,0
0,.28400001,0,.25400001,.35751295,1,2,0,0,0,1,1,3.2,0,0,0
0,.13,0,.11,.35416666,1,2,0,0,0,1,1,1.8,0,0,0
0,.44,0,.31,.80090499,1,1,0,0,0,1,1,3.2,1,1,0
0,.36000001,0,.28,.79310346,1,2,0,0,0,0,1,5.3000002,0,0,0
1,.28,0,.27000001,.53763443,1,2,0,1,0,0,1,4.3000002,0,0,0
1,.26499999,0,.26499999,.83516484,2,2,1,1,0,0,1,4.3000002,0,1,0
0,.23999999,0,.28999999,.81,1,2,0,0,0,0,0,3.9000001,0,1,0
0,.31099999,0,.30599999,.89999998,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.28,0,.22,.74557823,2,2,0,0,0,1,1,3.2,0,0,0
0,.23999999,0,.19,.78787881,5,2,0,0,1,1,1,1.8,1,0,0
1,.38999999,0,.18000001,.94736844,6,1,0,0,0,1,1,5.3000002,1,1,0
0,.3312,0,.1725,.68000001,2,2,0,0,0,0,1,10.6,0,0,0
0,.156,0,.153,.49808428,1,1,0,0,0,0,1,5.3000002,0,0,0
0,.25,0,.17,1.1875,1,2,0,0,0,1,1,4.3000002,1,0,1
0,.28,0,.27000001,.66546762,6,2,0,0,0,1,1,3.2,1,0,0
0,.38,0,.28,.85000002,1,2,0,0,0,1,1,3.2,1,1,0
0,.38,0,.33000001,.80000001,1,1,0,0,0,0,1,3.0999999,0,1,0
0,.41909999,0,.35990003,.79452056,1,2,0,0,0,0,1,3.2,0,0,0
0,.249,0,.155,.23648648,2,4,0,0,0,0,1,1.8,0,0,0
0,.33000001,0,.31,.74444443,1,2,0,0,0,0,1,3.2,1,0,0
0,.30000001,0,.28999999,.2,2,2,0,0,0,1,1,3.2,1,0,0
0,.31999999,0,.19,.77611941,1,1,0,0,0,1,1,3.5999999,0,0,0
0,.40000001,0,.31,.92063493,5,2,0,0,0,0,1,3.2,1,1,0
0,.39220002,0,.23110001,.80086583,1,2,0,0,0,0,1,3.5999999,1,1,0
0,.146,0,.131,.7682119,1,2,0,0,0,0,1,4.3000002,0,0,0
1,.40000001,0,.38999999,.79411763,6,2,1,0,0,1,1,3.5999999,1,0,0
0,.30000001,0,.26499999,.90370369,2,2,0,0,0,0,0,3.2,0,1,0
0,.36000001,0,.30000001,.92631578,1,2,0,0,0,1,1,3.2,1,1,0
1,.43000001,0,.41999999,.8881579,1,2,0,1,0,1,1,3.9000001,0,1,0
0,.33400002,0,.296,.89552242,3,1,0,0,0,0,1,3.2,0,1,0
0,.38999999,0,.27000001,.76666665,1,2,0,0,0,0,1,3.2,0,0,0
0,.27899998,0,.20799999,.75187969,1,2,0,0,0,0,1,5.3000002,0,0,0
0,.31900001,0,.28,.75409836,1,1,0,0,0,0,1,3.2,1,0,0
0,.33000001,0,.31999999,.51813471,1,2,0,0,0,1,1,3.2,0,0,0
0,.33000001,0,.16,.80303031,5,1,0,0,0,0,1,3.2,0,1,0
0,.27000001,0,.25,.72254336,1,1,0,0,0,0,1,2,0,0,0
0,.30000001,0,.28,.9236111,1,2,0,0,0,0,1,10.6,0,1,0
0,.37,0,.25999999,.79452056,2,2,0,0,0,1,1,3.9000001,1,0,0
1,.41,0,.34,.859375,5,2,0,1,0,0,1,2,0,1,0
0,.41,0,.1,.64285713,1,1,0,0,0,0,1,2,1,0,0
0,.34,0,.28999999,.80000001,1,2,0,0,0,1,1,3.2,0,1,0
0,.36000001,0,.27000001,.75999999,2,2,0,0,0,1,1,3.2,0,0,0
0,.47939998,0,.46849999,.66666669,4,2,0,0,0,1,1,4.3000002,1,0,0
0,.22,0,.15700001,.8874172,1,1,0,0,0,0,1,3.2,1,1,0
0,.36000001,0,.36000001,.6782946,6,2,0,0,0,0,1,3.2,0,0,0
1,.2,0,.07,.80000001,6,3,0,0,0,1,1,3.5999999,0,1,0
0,.23,0,.039999999,.5,1,1,0,0,0,0,1,3.2,0,0,0
0,.30000001,0,.27000001,.73949581,1,2,0,0,0,1,1,3.2,1,0,0
0,.31,0,.2,.74380165,6,2,0,0,0,0,1,1.8,0,0,0
0,.36000001,0,.36000001,.47619048,1,1,0,0,0,0,1,4.3000002,0,0,0
1,.36000001,0,.25999999,.94827586,6,2,1,0,0,0,1,4.3000002,1,1,0
0,.27899998,0,.27500001,.94782609,1,2,0,0,0,0,1,3.2,0,1,0
0,.31,0,.19,.75,5,2,0,0,1,0,1,4.3000002,1,0,0
0,.34,0,.28,.67796612,6,2,1,0,0,1,1,3.0999999,0,0,0
0,.27000001,0,.23,.77499998,1,2,0,0,0,0,1,3.2,0,0,0
0,.28,0,.25999999,.72590739,1,1,1,0,0,0,1,3.2,0,0,0
0,.31,0,.25999999,.9391892,5,2,1,0,0,0,1,3.2,0,1,0
1,.46000001,0,.43000001,.80000001,5,2,0,0,1,0,1,10.6,0,1,0
1,.38,0,.37,.87209302,3,2,0,0,0,1,1,10.6,0,1,0
0,.41,0,.19,.70188677,1,2,0,0,1,0,1,10.6,1,0,0
0,.34999999,0,.2,.80000001,3,2,0,0,0,0,1,2,0,1,0
0,.3556,0,.25040001,.64743972,1,2,0,0,0,1,1,3.2,0,0,0
0,.25999999,0,.2,.46808511,1,1,0,0,0,0,1,1.8,0,0,0
0,.34,0,.22,.85909092,1,2,0,0,0,0,1,3.2,1,1,0
0,.34,0,.23999999,.92253524,3,2,0,0,0,0,1,3.0999999,0,1,0
0,.38,0,.19,.78846157,6,2,0,0,0,0,1,8.8999996,0,0,0
0,.366,0,.28200001,.7185185,1,2,0,0,0,0,1,4.3000002,0,0,0
0,.38,0,.33000001,.77333331,2,1,0,0,0,0,1,4.3000002,0,0,0
0,.384,0,.28,.50666666,2,2,0,0,0,1,1,3.9000001,0,0,0
0,.34999999,0,.19,.51948053,2,1,0,0,0,0,1,2,1,0,0
0,.31,0,.30000001,.47023809,1,2,0,0,0,1,1,3.2,0,0,0
0,.36000001,0,.28999999,.90789473,1,2,1,0,0,0,1,4.3000002,0,1,0
0,.31,0,.25,.80000001,1,1,0,0,1,0,1,3.2,0,1,0
0,.090000004,0,.039999999,.40000001,1,2,0,0,0,0,1,3.2,1,0,0
1,.34,0,.28,.8035714,1,2,0,0,0,1,1,5.3000002,0,1,0
0,.1238,0,.12180001,.69306928,1,2,0,0,0,0,1,1.8,0,0,0
1,.58399999,0,.447,.75460124,6,2,0,0,0,1,1,3.2,0,0,0
0,.37,0,.22,.875,1,1,0,0,0,0,1,1.8,0,1,0
0,.11,0,.059999999,.21935484,1,2,0,0,1,0,1,8.8999996,0,0,0
0,.27000001,0,.22,.19759451,3,1,0,0,0,0,1,3.5999999,0,0,0
0,.30500001,0,.285,.9375,2,2,0,0,0,1,1,3.9000001,0,1,0
0,.25,0,.02,.8046875,1,2,0,0,0,0,1,3.0999999,1,1,0
0,.38999999,0,.36000001,.64625853,5,1,0,0,0,0,1,3.9000001,0,0,0
0,.38999999,0,.33000001,.89922482,1,2,0,0,0,1,1,3.0999999,1,1,0
0,.33000001,0,.25999999,.94623655,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.36000001,0,.34,.8347826,1,3,0,0,0,0,1,4.3000002,0,1,0
0,.31999999,0,.25,.75531918,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.41999999,0,.34999999,.74436092,2,2,0,0,0,0,1,1.8,0,0,0
0,.28200001,0,.213,.5,5,1,0,0,0,0,1,4.3000002,0,0,0
0,.175,0,.12,.50847459,1,2,0,0,0,1,1,4.3000002,0,0,0
0,.414,0,.40200001,.76774192,2,1,0,0,0,1,1,3.2,0,0,0
0,.40000001,0,.25999999,.89930558,1,1,0,0,0,1,1,3.5999999,0,1,0
0,.41,0,.33000001,.68041235,2,1,0,0,1,0,1,1.8,0,0,0
1,.25999999,0,.25999999,.89999998,1,2,0,0,0,0,0,3.9000001,0,1,0
0,.244,0,.236,.65714288,1,2,0,0,1,0,1,4.3000002,1,0,0
0,.23999999,0,.14,.54545456,2,1,0,0,0,0,1,3.5999999,0,0,0
0,.34,0,.23999999,.65727699,2,3,1,0,0,0,1,3.2,0,0,0
0,.32950002,0,.27419999,.46808511,6,1,0,0,0,0,1,3.0999999,0,0,0
0,.34,0,.25,.83571428,1,1,0,0,0,0,1,3.5999999,1,1,0
0,.30000001,0,.30000001,.89473683,4,2,0,0,0,1,1,4.3000002,0,1,0
0,.27000001,0,.23999999,.22,1,2,0,0,0,1,1,10.6,0,0,0
0,.25999999,0,.25999999,.44642857,1,2,0,0,0,1,1,3.2,1,0,0
0,.37,0,.30000001,.78481013,1,2,0,0,0,1,1,3.2,0,0,0
0,.32499999,0,.27790001,.77083331,5,2,0,0,0,0,1,3.9000001,0,0,0
0,.39099997,0,.32499999,.9285714,1,2,0,0,0,0,1,1.8,0,1,0
0,.30399999,0,.20299999,.5787037,1,2,0,0,0,0,1,1.8,0,0,0
0,.38999999,0,.25,.89880955,2,1,0,0,0,0,1,2,0,1,0
0,.34999999,0,.27000001,.92830187,1,1,0,0,0,0,1,3.5999999,0,1,0
0,.31999999,0,.31,.79245281,1,2,0,0,0,0,1,3.2,0,0,0
0,.36000001,0,.28999999,.86330932,1,2,0,0,0,1,1,4.3000002,0,1,0
0,.31,0,.30000001,.49504951,1,2,0,0,0,0,1,3.2,0,0,0
0,.33000001,0,.28,.54000002,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.31,0,.31,.72368419,1,1,0,0,0,0,1,3.2,0,0,0
0,.2,0,.090000004,.89999998,2,1,0,0,1,0,1,3.5999999,1,1,0
0,.23999999,0,.23,.56666666,1,1,0,0,0,0,1,5.3000002,0,0,0
0,.43000001,0,.11,.75144511,2,1,0,0,0,0,1,3.2,0,0,0
1,.30000001,0,.2,.80000001,6,2,1,0,0,0,1,4.3000002,0,1,0
0,.36000001,0,.22,.81176472,1,2,0,0,0,1,1,4.3000002,1,1,0
0,.34999999,0,.237,.83937824,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.30000001,0,.30000001,.60077518,2,1,0,0,0,0,1,3.0999999,0,0,0
0,.34999999,0,.17,.71304345,1,2,0,0,0,0,1,1.8,1,0,0
0,.23,0,.23,.44871795,1,2,0,0,0,0,1,1.8,0,0,0
0,.29700002,0,.26299998,.90140843,2,2,0,0,0,0,1,3.2,0,1,0
0,.29499999,0,.29100001,.75294119,1,2,0,0,0,1,1,3.2,1,0,0
0,.36000001,0,.25999999,.65686274,2,1,0,0,0,0,1,3.0999999,0,0,0
0,.38,0,.33000001,.59183675,1,2,0,0,0,0,1,3.2,0,0,0
0,.41999999,0,.33000001,.79670328,1,2,0,0,0,1,1,2,0,0,0
0,.36000001,0,.25999999,.73863637,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.35799998,0,.102,.80000001,1,1,0,0,0,0,1,3.9000001,0,1,0
0,.40369999,0,.31549999,.80000001,1,2,0,0,0,0,1,3.9000001,0,1,0
0,.31999999,0,.31999999,.77205884,1,2,0,0,0,1,1,10.6,0,0,0
0,.34,0,.2,.5925926,5,1,0,0,1,0,1,8.8999996,0,0,0
0,.31999999,0,.25799999,.7735849,2,2,0,0,0,1,1,3.2,0,0,0
0,.25799999,0,.19399999,.67796612,2,2,0,0,0,0,1,5.3000002,0,0,0
0,.27000001,0,.27000001,.80000001,2,2,0,0,0,0,1,3.9000001,0,1,0
0,.39500001,0,.30599999,.80000001,2,2,0,0,0,1,1,3.2,1,1,0
1,.44,0,.23,.5840708,1,2,0,0,0,1,1,4.3000002,0,0,0
0,.41,0,.38,.72368419,1,2,0,0,0,1,1,3.9000001,0,0,0
0,.35689998,0,.18090001,.69999999,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.37,0,.22,.86486489,3,1,0,0,0,0,1,2,0,1,0
0,.25999999,0,.18000001,.88207549,1,1,0,0,0,0,1,1.8,0,1,0
0,.322,0,.31299999,.80000001,1,2,0,0,0,0,1,3.2,0,1,0
0,.34999999,0,.18000001,.80291969,2,2,0,0,0,1,1,10.6,0,1,0
0,.4391,0,.42610002,.79824561,6,1,0,0,0,1,1,3.5999999,1,0,0
0,.18000001,0,.1,.81159419,1,1,0,0,0,0,1,3.5999999,1,1,0
0,.26639998,0,.24180001,.25316456,1,2,0,0,1,1,1,3.2,0,0,0
0,.27000001,0,.25999999,.79569894,1,2,0,0,0,1,1,3.9000001,1,0,0
0,.33000001,0,.28,.84705883,1,2,0,0,0,0,1,1.8,0,1,0
0,.34999999,0,.28999999,.6745283,3,3,0,0,0,0,1,4.3000002,0,0,0
0,.38,0,.33000001,.78918916,5,4,0,0,0,1,1,4.3000002,0,0,0
0,.38,0,.30000001,.73714286,5,2,0,0,0,0,1,3.2,0,0,0
0,.34999999,0,.18000001,.796875,1,1,1,0,0,1,1,4.3000002,0,0,0
0,.301,0,.199,.77906978,1,2,0,0,0,1,1,1.8,1,0,0
0,.398,0,.35799998,.64285713,1,1,0,0,0,1,1,3.2,0,0,0
0,.38599998,0,.142,.32692307,1,1,0,0,0,0,1,3.2,0,0,0
1,.25999999,0,.25999999,.69226295,4,2,0,0,0,0,1,10.6,0,0,0
0,.34999999,0,.34,.74482757,1,2,0,0,0,1,1,3.2,0,0,0
0,.36140001,0,.33700001,.81999999,1,2,0,0,0,1,1,2,0,1,0
0,.33000001,0,.31999999,.67025089,3,4,0,0,1,1,1,10.6,0,0,0
0,.41999999,0,.23,.65454543,2,1,0,0,0,0,1,2,0,0,0
0,.24420001,0,.19510001,.80263156,1,1,0,0,0,0,1,1.8,1,1,0
0,.3071,0,.23999999,.66666669,5,3,0,0,0,0,1,3.2,0,0,0
1,.41689998,0,.21090001,.92307693,2,2,0,1,0,1,1,10.6,0,1,0
0,.36560002,0,.30239999,.80000001,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.27599999,0,.26409999,.80000001,1,1,0,0,0,1,1,1.8,1,1,0
0,.33000001,0,.28,.88,1,2,0,0,0,0,1,10.6,1,1,0
0,.25,0,.23999999,.59398496,1,2,0,0,0,1,1,3.5999999,1,0,0
0,.38099998,0,.22799999,.55364805,1,1,0,0,0,0,1,4.3000002,0,0,0
0,.28999999,0,.28,.625,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.37,0,.28,.70731705,1,2,0,0,0,1,1,4.3000002,1,0,0
0,.32099998,0,.24700001,.80000001,5,2,0,0,0,0,1,5.3000002,0,1,0
0,.3184,0,.23559999,.30769232,1,2,0,0,0,0,1,3.5999999,1,0,0
0,.41,0,.28,.79389316,1,2,0,0,0,1,1,1.8,1,0,0
0,.2,0,.19,.83928573,6,2,0,0,1,0,1,3.2,1,1,0
0,.27579999,0,.21100001,.75555557,1,2,0,0,0,0,1,4.3000002,1,0,0
0,.25,0,.22,.52830189,1,1,0,0,0,0,1,10.6,0,0,0
0,.3168,0,.23879999,.74860334,1,2,0,0,0,1,1,3.2,1,0,0
0,.27000001,0,.23999999,.80000001,1,1,0,0,0,0,1,3.2,0,1,0
0,.39380002,0,.39380002,.73846155,1,2,0,0,0,1,1,3.2,1,0,0
0,.40000001,0,.27000001,.71111113,2,2,0,0,1,0,1,4.3000002,0,0,0
0,.38,0,.23999999,.89795917,1,2,0,0,0,1,1,2,1,1,0
0,.25999999,0,.25,.91612905,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.31999999,0,.23,.77142859,1,2,0,0,0,1,1,1.8,0,0,0
0,.31999999,0,.31999999,.19310345,4,2,0,0,0,1,0,3.2,1,0,0
0,.18000001,0,.12,.55793989,1,2,0,0,0,1,1,3.0999999,0,0,0
1,.28,0,.23,.83076924,2,2,0,1,1,1,1,3.2,0,1,0
